1,1.7859,-0.097216,-0.51699,-0.22337,0.18993
1,-0.69733,-0.15218,-0.51699,-0.22337,0.18993
1,-0.5762,-0.11684,-0.51699,-0.22337,0.18993
1,-0.15222,-0.12466,-0.51699,-0.22337,0.18993
1,-0.5762,-0.11684,-0.53463,-0.22337,0.18993
1,0.54863,0.22385,0.5541,0.15628,0.18993
1,0.35828,-0.11684,-0.48761,-0.22337,0.18993
1,0.63516,-0.15902,0.50215,0.15628,0.18993
1,1.5523,-0.15902,-0.48761,0.15628,0.18993
1,-0.71464,-0.12419,0.52697,0.15628,0.18993
1,-0.69733,-0.12801,0.31704,0.15628,0.18993
1,-0.69733,-0.12801,-0.12576,0.15628,0.18993
1,-0.5762,-0.18566,-0.12576,-0.22337,0.18993
1,1.7513,-0.20941,-0.60806,-0.22337,-0.78425
1,-0.35123,-0.12801,0.55962,0.15628,2.3548
1,-0.67137,-0.10998,0.9288,0.15628,2.3548
1,0.76494,-0.12801,-0.60806,0.15628,-0.78425
1,-0.22144,-0.21312,-0.65445,-0.22337,-0.56776
1,0.54863,-0.094957,-0.17387,0.15628,-0.56776
1,-0.68868,-0.10998,-0.17669,0.15628,0.18993
1,0.63516,-0.21334,-0.60806,-0.22337,-0.78425
1,0.15927,-0.052977,0.79651,-0.22337,0.18993
1,-0.15222,-0.11439,0.74407,-0.22337,0.18993
1,0.59189,0.065559,-0.68071,0.15628,-0.56776
1,1.7513,-0.19539,-0.00067683,-0.22337,0.18993
1,-0.72329,-0.18941,-0.44317,-0.22337,-0.78425
1,-0.73194,-0.20191,-0.44317,-0.22337,-0.78425
1,0.69572,-0.19623,-0.13783,-0.22337,0.18993
1,-0.73194,-0.20191,-0.13783,-0.22337,0.18993
1,-0.19549,-0.064809,0.85491,-0.22337,0.18993
1,-0.5935,-0.15739,-0.57918,-0.22337,0.18993
1,1.7859,-0.079741,0.25442,0.15628,0.18993
1,-0.73194,-0.079741,0.24733,0.15628,0.18993
1,-0.72329,-0.18245,0.19961,-0.22337,0.18993
1,-0.72329,-0.18429,0.18562,-0.22337,0.18993
1,1.7513,-0.034052,0.19961,0.15628,0.18993
1,0.92069,-0.13099,0.19961,-0.22337,0.18993
1,0.28906,-0.18001,0.048259,-0.22337,0.18993
1,0.76494,-0.034052,1.5148,0.15628,2.3548
1,-0.68868,-0.18245,-0.64316,-0.22337,0.18993
1,0.39289,-0.034052,-0.64316,0.15628,0.18993
1,-0.73194,-0.13099,0.24733,-0.22337,0.18993
1,0.92069,-0.22309,-0.43719,-0.22337,-0.78425
1,-0.71464,-0.24644,-0.66877,-0.22337,0.18993
1,2.1234,0.30394,-0.61675,0.15628,-0.78425
1,2.4695,-0.24028,-0.60589,0.15628,2.3548
1,-0.68003,-0.11973,0.089601,-0.22337,0.18993
1,-0.56754,-0.11973,0.11032,-0.22337,0.18993
1,-0.60215,-0.12092,0.076078,-0.22337,0.18993
1,1.5523,-0.18666,-0.48585,-0.22337,-0.78425
1,1.7513,-0.14822,-0.51666,-0.22337,0.18993
1,0.76494,-0.15777,-0.51666,-0.22337,0.18993
1,-0.22144,-0.20571,-0.50601,-0.22337,-0.56776
1,-0.68868,-0.16572,-0.51564,-0.22337,0.18993
1,1.5523,-0.23876,-0.51666,-0.22337,0.18993
1,3.0665,-0.050649,-0.51666,0.15628,0.18993
1,0.15927,0.26042,-0.34845,0.15628,0.18993
1,0.21984,-0.1105,-0.34845,-0.22337,0.18993
1,0.21984,-0.1105,-0.42652,-0.22337,-0.78425
1,2.4695,0.012993,-0.27213,0.15628,-0.56776
1,0.27175,-0.10218,-0.34845,-0.22337,0.18993
1,0.59189,0.08147,-0.34845,0.15628,0.18993
1,-0.67137,-0.11427,-0.34845,-0.22337,0.18993
1,1.5523,-0.2207,-0.42652,-0.35625,-0.78425
1,0.86012,-0.22423,-0.32888,-0.22337,0.18993
1,-0.5762,-0.0042751,-0.4792,0.15628,0.18993
1,-0.35123,0.22893,3.1335,0.15628,2.3548
1,-0.22144,-0.21231,-0.24928,-0.22337,-0.56776
1,1.1803,-0.12509,-0.68435,-0.22337,0.18993
1,-0.69733,0.076991,-0.61645,0.15628,-0.78425
1,-0.69733,0.076991,2.7182,0.15628,2.3548
1,-0.67137,0.10908,3.5847,0.15628,2.3548
1,0.76494,0.076991,-0.60822,0.15628,-0.78425
1,-0.73194,-0.15493,-0.56383,-0.22337,0.18993
1,-0.49832,-0.15493,-0.60379,-0.22337,0.18993
1,1.7513,-0.052664,-0.60379,-0.22337,0.18993
1,1.7513,-0.052664,0.17291,-0.22337,0.18993
1,-0.5762,-0.17398,-0.56383,-0.22337,0.18993
1,0.69572,-0.17928,0.13842,-0.22337,0.18993
1,-0.73194,-0.17833,0.13842,-0.22337,0.18993
1,-0.71464,-0.17833,-0.60379,-0.22337,0.18993
1,-0.68003,-0.080138,1.1268,-0.22337,0.18993
1,-0.73194,-0.082226,1.1268,-0.22337,0.18993
1,0.27175,-0.089769,0.97502,-0.22337,0.18993
1,0.69572,-0.09327,0.83066,-0.22337,0.18993
1,0.86012,-0.05644,-0.61855,0.15628,-0.78425
